"Country or Area Code";"Year";"Sex Code";"Code of City";"Value";"Value Footnotes"
"380";"2003";"1";"023690";"170866";""
"380";"2003";"1";"023700";"74957";""
"380";"2003";"1";"023710";"52885";""
"380";"2003";"1";"023720";"280436";""
"380";"2003";"1";"023730";"51089";""
"380";"2003";"1";"023750";"53021";""
"380";"2003";"1";"023770";"74079";""
"380";"2003";"1";"023780";"118772";""
"380";"2003";"1";"023790";"597010";""
"380";"2003";"1";"023800";"85924";""
"380";"2003";"1";"023820";"478459";""
"380";"2003";"1";"023830";"49146";""
"380";"2003";"1";"023840";"98232";""
"380";"2003";"1";"023850";"324754";""
"380";"2003";"1";"023860";"77646";""
"380";"2003";"1";"023870";"73017";""
"380";"2003";"1";"023880";"57603";""
"380";"2003";"1";"023910";"85376";""
"380";"2003";"1";"023920";"67071";""
"380";"2003";"1";"023930";"87339";""
"380";"2003";"1";"023940";"70809";""
"380";"2003";"1";"023950";"63444";""
"380";"2003";"1";"023960";"1192349";""
"380";"2003";"1";"023970";"64588";""
"380";"2003";"1";"023980";"58370";""
"380";"2003";"1";"023990";"59956";""
"380";"2003";"1";"024000";"95083";""
"380";"2003";"1";"024010";"51397";""
"380";"2003";"1";"024020";"410925";""
"380";"2003";"1";"024040";"51895";""
"380";"2003";"1";"024060";"97044";""
"380";"2003";"1";"024080";"128662";""
"380";"2003";"1";"024090";"122671";""
"380";"2003";"1";"024100";"52967";""
"380";"2003";"2";"023580";"53210";""
"380";"2003";"2";"023590";"163305";""
"380";"2003";"2";"023600";"60798";""
"380";"2003";"2";"023610";"199432";""
"380";"2003";"2";"023630";"100733";""
"380";"2003";"2";"023640";"86635";""
"380";"2003";"2";"023650";"162350";""
"380";"2003";"2";"023680";"69840";""
"380";"2003";"2";"023690";"196393";""
"380";"2003";"2";"023700";"79835";""
"380";"2003";"2";"023710";"57324";""
"380";"2003";"2";"023720";"320902";""
"380";"2003";"2";"023730";"52646";""
"380";"2003";"2";"023750";"57004";""
"380";"2003";"2";"023770";"81801";""
"380";"2003";"2";"023780";"129844";""
"380";"2003";"2";"023790";"674888";""
"380";"2003";"2";"023800";"92950";""
"380";"2003";"2";"023820";"521990";""
"380";"2003";"2";"023830";"53114";""
"380";"2003";"2";"023840";"110706";""
"380";"2003";"2";"023850";"354976";""
"380";"2003";"2";"023860";"86882";""
"380";"2003";"2";"023870";"80840";""
"380";"2003";"2";"023880";"64480";""
"380";"2003";"2";"023910";"90637";""
"380";"2003";"2";"023920";"71950";""
"380";"2003";"2";"023930";"94101";""
"380";"2003";"2";"023940";"75896";""
"380";"2003";"2";"023950";"68341";""
"380";"2003";"2";"023960";"1349654";""
"380";"2003";"2";"023970";"72090";""
"380";"2003";"2";"023980";"63479";""
"380";"2003";"2";"023990";"63066";""
"380";"2003";"2";"024000";"104048";""
"380";"2003";"2";"024010";"57006";""
"380";"2003";"2";"024020";"456932";""
"380";"2003";"2";"024040";"56682";""
"380";"2003";"2";"024060";"111265";""
"380";"2003";"2";"024080";"143001";""
"380";"2003";"2";"024090";"135444";""
"380";"2003";"2";"024100";"58442";""
"380";"2001";"0";"023580";"100507";""
"380";"2001";"0";"023590";"316532";""
"380";"2001";"0";"023600";"113143";""
"380";"2001";"0";"023610";"371217";""
"380";"2001";"0";"023630";"187567";""
"380";"2001";"0";"023640";"164249";""
"380";"2001";"0";"023650";"313110";""
"380";"2001";"0";"023680";"130992";""
"380";"2001";"0";"023690";"356118";""
"380";"2001";"0";"023700";"155203";""
"380";"2001";"0";"023710";"108335";""
"380";"2001";"0";"023720";"610307";""
"380";"2001";"0";"023750";"107898";""
"380";"2001";"0";"023770";"156274";""
"380";"2001";"0";"023780";"252026";""
"380";"2001";"0";"023790";"1256211";""
"380";"2001";"0";"023800";"175502";""
"380";"2001";"0";"023810";"120204";""
"380";"2001";"0";"023820";"1004500";""
"380";"2001";"0";"023830";"100910";""
"380";"2001";"0";"023840";"204870";""
"380";"2001";"0";"023850";"686722";""
"380";"2001";"0";"023860";"163457";""
"380";"2001";"0";"023870";"149125";""
"380";"2001";"0";"023880";"116286";""
"380";"2001";"0";"023910";"172499";""
"380";"2001";"0";"023920";"134631";""
"380";"2001";"0";"023930";"180353";""
"380";"2001";"0";"023940";"141877";""
"380";"2001";"0";"023950";"128656";""
"380";"2001";"0";"023960";"2546804";""
"380";"2001";"0";"023970";"138188";""
"380";"2001";"0";"023980";"120729";""
"380";"2001";"0";"023990";"123657";""
"380";"2001";"0";"024000";"202033";""
"380";"2001";"0";"024010";"105018";""
"380";"2001";"0";"024020";"865263";""
"380";"2001";"0";"024040";"104946";""
"380";"2001";"0";"024060";"211184";""
"380";"2001";"0";"024080";"271073";""
"380";"2001";"0";"024090";"253208";""
"380";"2001";"0";"024100";"107223";""
"380";"2001";"1";"023580";"47929";""
"380";"2001";"1";"023590";"152169";""
"380";"2001";"1";"023600";"52707";""
"380";"2001";"1";"023610";"172331";""
"380";"2001";"1";"023630";"88192";""
"380";"2001";"1";"023640";"76766";""
"380";"2001";"1";"023650";"148045";""
"380";"2001";"1";"023680";"61238";""
"380";"2001";"1";"023690";"165176";""
"380";"2001";"1";"023700";"75384";""
"380";"2001";"1";"023710";"51792";""
"380";"2001";"1";"023720";"284959";""
"380";"2001";"1";"023750";"52150";""
"380";"2001";"1";"023770";"74119";""
"380";"2001";"1";"023780";"120487";""
"380";"2001";"1";"023790";"586128";""
"380";"2001";"1";"023800";"83984";""
"380";"2001";"1";"023810";"57521";""
"380";"2001";"1";"023820";"480620";""
"380";"2001";"1";"023830";"48118";""
"380";"2001";"1";"023840";"96223";""
"380";"2001";"1";"023850";"328424";""
"380";"2001";"1";"023860";"77219";""
"380";"2001";"1";"023870";"70975";""
"380";"2001";"1";"023880";"54948";""
"380";"2001";"1";"023910";"83695";""
"380";"2001";"1";"023920";"64774";""
"380";"2001";"1";"023930";"86968";""
"380";"2001";"1";"023940";"68289";""
"380";"2001";"1";"023950";"61750";""
"380";"2001";"1";"023960";"1199092";""
"380";"2001";"1";"023970";"65478";""
"380";"2001";"1";"023980";"57784";""
"380";"2001";"1";"023990";"60324";""
"380";"2001";"1";"024000";"96641";""
"380";"2001";"1";"024010";"49832";""
"380";"2001";"1";"024020";"409954";""
"380";"2001";"1";"024040";"50142";""
"380";"2001";"1";"024060";"98179";""
"380";"2001";"1";"024080";"128172";""
"380";"2001";"1";"024090";"119700";""
"380";"2001";"1";"024100";"50664";""
"380";"2001";"2";"023580";"52578";""
"380";"2001";"2";"023590";"164363";""
"380";"2001";"2";"023600";"60436";""
"380";"2001";"2";"023610";"198886";""
"380";"2001";"2";"023630";"99375";""
"380";"2001";"2";"023640";"87483";""
"380";"2001";"2";"023650";"165065";""
"380";"2001";"2";"023680";"69754";""
"380";"2001";"2";"023690";"190942";""
"380";"2001";"2";"023700";"79819";""
"380";"2001";"2";"023710";"56543";""
"380";"2001";"2";"023720";"325348";""
"380";"2001";"2";"023750";"55748";""
"380";"2001";"2";"023770";"82155";""
"380";"2001";"2";"023780";"131539";""
"380";"2001";"2";"023790";"670083";""
"380";"2001";"2";"023800";"91518";""
"380";"2001";"2";"023810";"62683";""
"380";"2001";"2";"023820";"523880";""
"380";"2001";"2";"023830";"52792";""
"380";"2001";"2";"023840";"108647";""
"380";"2001";"2";"023850";"358298";""
"380";"2001";"2";"023860";"86238";""
"380";"2001";"2";"023870";"78150";""
"380";"2001";"2";"023880";"61338";""
"380";"2001";"2";"023910";"88804";""
"380";"2001";"2";"023920";"69857";""
"380";"2001";"2";"023930";"93385";""
"380";"2001";"2";"023940";"73588";""
"380";"2001";"2";"023950";"66906";""
"380";"2001";"2";"023960";"1347712";""
"380";"2001";"2";"023970";"72710";""
"380";"2001";"2";"023980";"62945";""
"380";"2001";"2";"023990";"63333";""
"380";"2001";"2";"024000";"105392";""
"380";"2001";"2";"024010";"55186";""
"380";"2001";"2";"024020";"455309";""
"380";"2001";"2";"024040";"54804";""
"380";"2001";"2";"024060";"113005";""
"380";"2001";"2";"024080";"142901";""
"380";"2001";"2";"024090";"133508";""
"380";"2001";"2";"024100";"56559";""
"388";"2011";"0";"024160";"592291";"86"
"388";"2011";"0";"024165";"111037";""
"388";"2011";"0";"024170";"182800";""
"388";"2011";"0";"024180";"149479";""
"388";"2011";"1";"024160";"285509";"86"
"388";"2011";"1";"024165";"53601";""
"388";"2011";"1";"024170";"85380";""
"388";"2011";"1";"024180";"72885";""
"388";"2011";"2";"024160";"306782";"86"
"388";"2011";"2";"024165";"57436";""
"388";"2011";"2";"024170";"97420";""
"388";"2011";"2";"024180";"76594";""
"388";"2001";"0";"024160";"579137";"87"
"388";"2001";"0";"024170";"156467";"87"
"388";"2001";"0";"024180";"131510";"87"
"388";"2001";"1";"024160";"272587";"87"
"388";"2001";"1";"024170";"72292";"87"
"388";"2001";"1";"024180";"63791";"87"
"388";"2001";"2";"024160";"306550";"87"
"388";"2001";"2";"024170";"84175";"87"
"388";"2001";"2";"024180";"67719";"87"
"388";"1991";"0";"024160";"103962";""
"388";"1991";"0";"024160";"538144";""
"388";"1991";"1";"024160";"250369";""
"388";"1991";"2";"024160";"287775";""
"392";"2010";"0";"024200";"134017";"88"
"392";"2010";"0";"024210";"223926";"88"
"392";"2010";"0";"024220";"126220";"88"
"392";"2010";"0";"024230";"290959";"88"
"392";"2010";"0";"024240";"112297";"88"
"392";"2010";"0";"024250";"323600";"88"
"392";"2010";"0";"024260";"453748";"88"
"392";"2010";"0";"024270";"178691";"88"
"392";"2010";"0";"024280";"299520";"88"
"392";"2010";"0";"024290";"347095";"88"
"392";"2010";"0";"024300";"129691";"88"
"392";"2010";"0";"024320";"154530";"88"
"392";"2010";"0";"024330";"224420";"88"
"392";"2010";"0";"024340";"125385";"88"
"392";"2010";"0";"024350";"961749";"88"
"392";"2010";"0";"024360";"235081";"88"
"392";"2010";"0";"024370";"108527";"88"
"392";"2010";"0";"024375";"100172";"88"
"392";"2010";"0";"024380";"223593";"88"
"392";"2010";"0";"024390";"127534";"88"
"392";"2010";"0";"024400";"123722";"88"
"392";"2010";"0";"024410";"127707";"88"
"392";"2010";"0";"024420";"255506";"88"
"392";"2010";"0";"024430";"254027";"88"
"392";"2010";"0";"024440";"142151";"88"
"392";"2010";"0";"024450";"106736";"88"
"392";"2010";"0";"024460";"105695";"88"
"392";"2010";"0";"024470";"132001";"88"
"392";"2010";"0";"024480";"409657";"88"
"392";"2010";"0";"024490";"144618";"88"
"392";"2010";"0";"024500";"266796";"88"
"392";"2010";"0";"024510";"1463743";"88"
"392";"2010";"0";"024520";"292590";"88"
"392";"2010";"0";"024530";"461357";"88"
"392";"2010";"0";"024540";"609040";"88"
"392";"2010";"0";"024550";"413136";"88"
"392";"2010";"0";"024560";"117681";"88"
"392";"2010";"0";"024570";"237615";"88"
"392";"2010";"0";"024580";"580053";"88"
"392";"2010";"0";"024590";"170145";"88"
"392";"2010";"0";"024600";"279127";"88"
"392";"2010";"0";"024610";"110459";"88"
"392";"2010";"0";"024620";"800866";"88"
"392";"2010";"0";"024625";"101438";"88"
"392";"2010";"0";"024630";"118828";"88"
"392";"2010";"0";"024645";"114038";"88"
"392";"2010";"0";"024650";"190135";"88"
"392";"2010";"0";"024660";"116546";"88"
"392";"2010";"0";"024670";"153557";"88"
"392";"2010";"0";"024675";"115479";"88"
"392";"2010";"0";"024680";"509533";"88"
"392";"2010";"0";"024690";"112156";"88"
"392";"2010";"0";"024700";"536270";"88"
"392";"2010";"0";"024710";"180052";"88"
"392";"2010";"0";"024720";"407978";"88"
"392";"2010";"0";"024730";"260780";"88"
"392";"2010";"0";"024740";"183473";"88"
"392";"2010";"0";"024750";"1173843";"88"
"392";"2010";"0";"024760";"193129";"88"
"392";"2010";"0";"024770";"157060";"88"
"392";"2010";"0";"024780";"116611";"88"
"392";"2010";"0";"024810";"274822";"88"
"392";"2010";"0";"024820";"280416";"88"
"392";"2010";"0";"024830";"473919";"88"
"392";"2010";"0";"024840";"378566";"88"
"392";"2010";"0";"024850";"118578";"88"
"392";"2010";"0";"024870";"105335";"88"
"392";"2010";"0";"024875";"131492";"88"
"392";"2010";"0";"024880";"104229";"88"
"392";"2010";"0";"024890";"118113";"88"
"392";"2010";"0";"024900";"166532";"88"
"392";"2010";"0";"024910";"136442";"88"
"392";"2010";"0";"024920";"149872";"88"
"392";"2010";"0";"024930";"140752";"88"
"392";"2010";"0";"024940";"130271";"88"
"392";"2010";"0";"024950";"101039";"88"
"392";"2010";"0";"024960";"207221";"88"
"392";"2010";"0";"024970";"160826";"88"
"392";"2010";"0";"024980";"196127";"88"
"392";"2010";"0";"024990";"342249";"88"
"392";"2010";"0";"025000";"143857";"88"
"392";"2010";"0";"025010";"168625";"88"
"392";"2010";"0";"025040";"184988";"88"
"392";"2010";"0";"025045";"100801";"88"
"392";"2010";"0";"025050";"143796";"88"
"392";"2010";"0";"025060";"203899";"88"
"392";"2010";"0";"025070";"130282";"88"
"392";"2010";"0";"025090";"605846";"88"
"392";"2010";"0";"025100";"145604";"88"
"392";"2010";"0";"025110";"116363";"88"
"392";"2010";"0";"025120";"266937";"88"
"392";"2010";"0";"025130";"107853";"88"
"392";"2010";"0";"025140";"174314";"88"
"392";"2010";"0";"025150";"462361";"88"
"392";"2010";"0";"025155";"105070";"88"
"392";"2010";"0";"025157";"102348";"88"
"392";"2010";"0";"025160";"126926";"88"
"392";"2010";"0";"025170";"145781";"88"
"392";"2010";"0";"025180";"125605";"88"
"392";"2010";"0";"025190";"404012";"88"
"392";"2010";"0";"025200";"106780";"88"
"392";"2010";"0";"025210";"305569";"88"
"392";"2010";"0";"025220";"237171";"88"
"392";"2010";"0";"025240";"112490";"88"
"392";"2010";"0";"025250";"342670";"88"
"392";"2010";"0";"025260";"500598";"88"
"392";"2010";"0";"025270";"156423";"88"
"392";"2010";"0";"025280";"1425512";"88"
"392";"2010";"0";"025285";"115002";"88"
"392";"2010";"0";"025287";"127487";"88"
"392";"2010";"0";"025290";"121704";"88"
"392";"2010";"0";"025300";"129312";"88"
"392";"2010";"0";"025310";"199234";"88"
"392";"2010";"0";"025320";"976846";"88"
"392";"2010";"0";"025330";"125689";"88"
"392";"2010";"0";"025340";"1544200";"88"
"392";"2010";"0";"025350";"343393";"88"
"392";"2010";"0";"025360";"187035";"88"
"392";"2010";"0";"025370";"198992";"88"
"392";"2010";"0";"025380";"142995";"88"
"392";"2010";"0";"025390";"118852";"88"
"392";"2010";"0";"025400";"120650";"88"
"392";"2010";"0";"025410";"147132";"88"
"392";"2010";"0";"025420";"108433";"88"
"392";"2010";"0";"025430";"119639";"88"
"392";"2010";"0";"025440";"338712";"88"
"392";"2010";"0";"025450";"326313";"88"
"392";"2010";"0";"025455";"154310";"88"
"392";"2010";"0";"025460";"203180";"88"
"392";"2010";"0";"025470";"734474";"88"
"392";"2010";"0";"025480";"475513";"88"
"392";"2010";"0";"025490";"239973";"88"
"392";"2010";"0";"025500";"302402";"88"
"392";"2010";"0";"025510";"130874";"88"
"392";"2010";"0";"025520";"181169";"88"
"392";"2010";"0";"025530";"140290";"88"
"392";"2010";"0";"025540";"1474015";"88"
"392";"2010";"0";"025560";"426987";"88"
"392";"2010";"0";"025570";"340291";"88"
"392";"2010";"0";"025580";"110473";"88"
"392";"2010";"0";"025590";"124594";"88"
"392";"2010";"0";"025600";"484457";"88"
"392";"2010";"0";"025610";"194258";"88"
"392";"2010";"0";"025620";"243037";"88"
"392";"2010";"0";"025630";"168017";"88"
"392";"2010";"0";"025640";"517231";"88"
"392";"2010";"0";"025650";"100509";"88"
"392";"2010";"0";"025660";"129895";"88"
"392";"2010";"0";"025680";"131415";"88"
"392";"2010";"0";"025690";"111838";"88"
"392";"2010";"0";"025700";"186083";"88"
"392";"2010";"0";"025710";"268750";"88"
"392";"2010";"0";"025720";"169602";"88"
"392";"2010";"0";"025730";"400583";"88"
"392";"2010";"0";"025740";"146697";"88"
"392";"2010";"0";"025750";"298348";"88"
"392";"2010";"0";"025770";"138734";"88"
"392";"2010";"0";"025775";"124131";"88"
"392";"2010";"0";"025780";"381511";"88"
"392";"2010";"0";"025790";"282674";"88"
"392";"2010";"0";"025800";"163984";"88"
"392";"2010";"0";"025810";"443766";"88"
"392";"2010";"0";"025820";"2263894";"88"
"392";"2010";"0";"025830";"315954";"88"
"392";"2010";"0";"025840";"366591";"88"
"392";"2010";"0";"025850";"164530";"88"
"392";"2010";"0";"025860";"128933";"88"
"392";"2010";"0";"025870";"117812";"88"
"392";"2010";"0";"025880";"238204";"88"
"392";"2010";"0";"025890";"811901";"88"
"392";"2010";"0";"025900";"121735";"88"
"392";"2010";"0";"025910";"158777";"88"
"392";"2010";"0";"025920";"482640";"88"
"392";"2010";"0";"025930";"106823";"88"
"392";"2010";"0";"025940";"196511";"88"
"392";"2010";"0";"025950";"131182";"88"
"392";"2010";"0";"025960";"155491";"88"
"392";"2010";"0";"025970";"202304";"88"
"392";"2010";"0";"025980";"168057";"88"
"392";"2010";"0";"025990";"198327";"88"
"392";"2010";"0";"026000";"161160";"88"
"392";"2010";"0";"026010";"474094";"88"
"392";"2010";"0";"026020";"709584";"88"
